Property ID,BHK,Bathrooms,Area,Furnished Status,Lawn,Lift,Swimming Pool,Gym,Car Parking,Fresh Water Supply,Regular Electricity,Price,Price per sq. ft.
PROP-9878,2,2,1053,Semi-Furnished,No,Yes,Yes,Yes,Covered,Yes,Yes,11896794,11298
PROP-9879,2,3,951,Unfurnished,No,Yes,No,No,Open,Yes,Yes,6968928,7328
PROP-9880,3,3,1589,Fully Furnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,20900117,13153
PROP-9881,1,1,670,Fully Furnished,No,Yes,No,Yes,Open,Yes,Yes,7190440,10732
PROP-9882,4,5,3989,Semi-Furnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,36595086,9174
PROP-9883,2,3,997,Semi-Furnished,No,Yes,No,No,Open,Yes,Yes,10454542,10486
PROP-9884,4,5,4207,Unfurnished,Yes,No,No,No,Private Garage,Yes,Yes,50492414,12002
PROP-9885,4,5,3185,Semi-Furnished,Yes,Yes,No,No,Private Garage,Yes,Yes,34101795,10707
PROP-9886,3,3,2258,Semi-Furnished,No,Yes,No,No,Open,Yes,Yes,14864414,6583
PROP-9887,2,3,1397,Unfurnished,No,Yes,No,No,Covered,Yes,Yes,10790428,7724
PROP-9888,2,2,1380,Unfurnished,No,Yes,No,Yes,Covered,Yes,Yes,13822080,10016
PROP-9889,2,2,952,Unfurnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,12237008,12854
PROP-9890,2,3,1160,Unfurnished,No,Yes,No,Yes,Open,Yes,Yes,12487400,10765
PROP-9891,5,6,5964,Fully Furnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,68198340,11435
PROP-9892,4,4,4600,Semi-Furnished,Yes,Yes,Yes,Yes,Private Garage,Yes,Yes,52394000,11390
PROP-9893,2,2,1107,Fully Furnished,No,Yes,No,No,Open,Yes,Yes,11664459,10537
PROP-9894,2,3,1278,Semi-Furnished,No,Yes,Yes,Yes,Covered,No,Yes,15847200,12400
PROP-9895,2,3,1016,Semi-Furnished,Yes,Yes,No,No,Open,Yes,Yes,7940040,7815
PROP-9896,4,4,3470,Fully Furnished,Yes,Yes,No,Yes,Covered,No,Yes,43149450,12435
PROP-9897,2,3,1318,Semi-Furnished,No,Yes,No,Yes,Covered,Yes,Yes,13036338,9891
PROP-9898,1,1,782,Semi-Furnished,No,No,No,No,,Yes,Yes,6175454,7897
PROP-9899,3,4,1845,Fully Furnished,No,Yes,No,Yes,Covered,Yes,Yes,20169540,10932
PROP-9900,2,3,1319,Semi-Furnished,No,Yes,No,Yes,Open,Yes,Yes,12343202,9358
PROP-9901,2,2,943,Semi-Furnished,Yes,No,No,No,Open,Yes,Yes,8919837,9459
PROP-9902,3,3,1588,Unfurnished,No,Yes,No,No,Open,Yes,Yes,11921116,7507
PROP-9903,3,4,2552,Unfurnished,No,Yes,No,No,Covered,No,Yes,23662144,9272
PROP-9904,1,1,509,Semi-Furnished,No,Yes,No,Yes,Open,Yes,Yes,4631900,9100
PROP-9905,3,4,2564,Semi-Furnished,No,Yes,No,Yes,Open,Yes,Yes,20112016,7844
PROP-9906,3,4,2091,Unfurnished,No,Yes,No,No,Open,Yes,Yes,19182834,9174
PROP-9907,3,3,1773,Semi-Furnished,Yes,Yes,Yes,Yes,Open,Yes,Yes,17253063,9731
PROP-9908,5,5,9136,Semi-Furnished,Yes,Yes,No,No,Private Garage,Yes,Yes,89624160,9810
PROP-9909,3,3,1565,Unfurnished,No,Yes,Yes,Yes,Open,Yes,Yes,17509220,11188
PROP-9910,2,3,1123,Unfurnished,No,Yes,Yes,Yes,Covered,Yes,Yes,9968871,8877
PROP-9911,4,4,3385,Semi-Furnished,Yes,Yes,Yes,Yes,Covered,No,Yes,31162310,9206
PROP-9912,3,4,2536,Unfurnished,No,Yes,Yes,Yes,Covered,No,No,21304936,8401
PROP-9913,3,3,1947,Unfurnished,No,Yes,No,Yes,Covered,Yes,Yes,13928838,7154
PROP-9914,1,1,717,Fully Furnished,No,Yes,Yes,Yes,Open,Yes,Yes,6777084,9452
PROP-9915,3,3,1570,Fully Furnished,No,Yes,No,No,Open,Yes,Yes,13757910,8763
PROP-9916,2,2,1089,Fully Furnished,No,Yes,Yes,Yes,Open,Yes,Yes,14227785,13065
PROP-9917,3,3,2438,Unfurnished,Yes,Yes,No,No,Open,Yes,Yes,22551500,9250
PROP-9918,3,3,2175,Semi-Furnished,Yes,Yes,No,No,Open,Yes,Yes,17969850,8262
PROP-9919,3,3,2072,Fully Furnished,Yes,Yes,No,No,Open,Yes,Yes,26295752,12691
PROP-9920,3,3,1880,Fully Furnished,No,Yes,No,No,Open,Yes,Yes,20097200,10690
PROP-9921,3,3,1619,Unfurnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,15534305,9595
PROP-9922,5,5,9768,Semi-Furnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,125684856,12867
PROP-9923,2,2,1156,Fully Furnished,No,Yes,No,Yes,Open,Yes,Yes,10545032,9122
PROP-9924,3,3,2459,Fully Furnished,No,Yes,No,No,Open,Yes,No,17141689,6971
PROP-9925,5,5,9170,Fully Furnished,Yes,No,Yes,Yes,Private Garage,Yes,Yes,121108190,13207
PROP-9926,4,4,4915,Fully Furnished,Yes,Yes,No,No,Private Garage,Yes,Yes,71223265,14491
PROP-9927,3,3,1725,Semi-Furnished,No,Yes,No,No,Covered,Yes,No,15666450,9082
PROP-9928,3,4,2122,Semi-Furnished,No,No,Yes,Yes,Open,No,Yes,20139902,9491
PROP-9929,2,3,1062,Unfurnished,No,Yes,No,Yes,Covered,Yes,Yes,9050364,8522
PROP-9930,2,2,1335,Fully Furnished,Yes,No,No,Yes,Open,Yes,No,13626345,10207
PROP-9931,5,6,8218,Fully Furnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,112545510,13695
PROP-9932,2,2,976,Fully Furnished,No,Yes,No,No,Open,Yes,No,7534720,7720
PROP-9933,3,3,2310,Semi-Furnished,No,No,No,Yes,Covered,Yes,Yes,26096070,11297
PROP-9934,2,3,1183,Semi-Furnished,No,Yes,No,No,Open,Yes,Yes,11950666,10102
PROP-9935,2,2,1070,Unfurnished,No,Yes,No,Yes,Open,Yes,Yes,10034460,9378
PROP-9936,4,5,3054,Unfurnished,Yes,Yes,No,No,Covered,Yes,Yes,34693440,11360
PROP-9937,4,4,3759,Semi-Furnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,49468440,13160
PROP-9938,5,5,5753,Semi-Furnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,75928094,13198
PROP-9939,3,4,1796,Unfurnished,No,Yes,Yes,Yes,Open,Yes,Yes,20587548,11463
PROP-9940,4,4,3647,Fully Furnished,Yes,Yes,No,Yes,Private Garage,Yes,Yes,48530629,13307
PROP-9941,3,4,1637,Unfurnished,No,Yes,No,Yes,Open,Yes,Yes,12631092,7716
PROP-9942,3,3,2564,Fully Furnished,No,Yes,No,Yes,Covered,Yes,No,20309444,7921
PROP-9943,3,3,2131,Unfurnished,Yes,Yes,No,No,Covered,Yes,Yes,18426757,8647
PROP-9944,3,4,1712,Semi-Furnished,No,Yes,No,Yes,Covered,Yes,Yes,13264576,7748
PROP-9945,3,4,2021,Fully Furnished,No,Yes,No,No,Covered,Yes,Yes,20923413,10353
PROP-9946,2,3,1095,Semi-Furnished,No,Yes,Yes,Yes,Open,Yes,Yes,10885395,9941
PROP-9947,3,3,2441,Fully Furnished,No,Yes,No,No,Open,Yes,Yes,29069869,11909
PROP-9948,3,4,1624,Semi-Furnished,Yes,Yes,Yes,Yes,Covered,No,No,14827120,9130
PROP-9949,2,3,1299,Unfurnished,No,Yes,No,No,Open,Yes,Yes,8677320,6680
PROP-9950,3,3,2152,Unfurnished,No,Yes,Yes,Yes,Covered,Yes,Yes,22824112,10606
PROP-9951,4,4,2925,Unfurnished,Yes,Yes,No,Yes,Private Garage,Yes,Yes,29758950,10174
PROP-9952,5,6,7218,Semi-Furnished,Yes,Yes,No,No,Private Garage,Yes,Yes,72136692,9994
PROP-9953,5,6,6311,Unfurnished,Yes,Yes,No,No,Covered,No,Yes,57764583,9153
PROP-9954,3,4,2334,Semi-Furnished,No,Yes,No,Yes,Open,Yes,Yes,17696388,7582
PROP-9955,1,1,621,Semi-Furnished,No,No,No,No,,Yes,Yes,6724188,10828
PROP-9956,2,2,1357,Semi-Furnished,No,No,Yes,Yes,Covered,Yes,Yes,16346422,12046
PROP-9957,3,3,1566,Fully Furnished,No,Yes,Yes,Yes,Covered,Yes,No,12686166,8101
PROP-9958,3,4,1628,Fully Furnished,No,Yes,No,No,Covered,Yes,Yes,15832300,9725
PROP-9959,3,3,2291,Semi-Furnished,No,Yes,No,No,Covered,Yes,Yes,19097776,8336
PROP-9960,3,4,1662,Semi-Furnished,No,Yes,No,No,Open,Yes,Yes,14058858,8459
PROP-9961,3,4,1613,Unfurnished,No,Yes,No,No,Covered,Yes,Yes,18359166,11382
PROP-9962,3,3,2511,Semi-Furnished,Yes,Yes,No,No,Open,Yes,Yes,25712640,10240
PROP-9963,2,2,1389,Fully Furnished,No,Yes,No,No,Covered,Yes,No,9374361,6749
PROP-9964,3,4,2382,Fully Furnished,No,Yes,No,Yes,Covered,Yes,Yes,23581800,9900
PROP-9965,4,5,2842,Unfurnished,Yes,Yes,No,Yes,Private Garage,Yes,Yes,32918886,11583
PROP-9966,1,2,653,Semi-Furnished,No,Yes,No,Yes,,Yes,Yes,5573355,8535
PROP-9967,4,4,4178,Semi-Furnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,40209072,9624
PROP-9968,3,3,2061,Semi-Furnished,No,Yes,Yes,Yes,Open,Yes,Yes,15566733,7553
PROP-9969,2,2,1229,Unfurnished,No,Yes,No,No,Open,Yes,Yes,9693123,7887
PROP-9970,4,5,4094,Unfurnished,Yes,Yes,Yes,Yes,Private Garage,Yes,No,48047184,11736
PROP-9971,2,2,1048,Semi-Furnished,No,Yes,No,No,Open,Yes,Yes,8884944,8478
PROP-9972,2,2,1346,Fully Furnished,No,Yes,Yes,Yes,Covered,Yes,Yes,16589450,12325
PROP-9973,5,6,6935,Fully Furnished,Yes,Yes,No,No,Covered,Yes,Yes,65279155,9413
PROP-9974,2,2,964,Fully Furnished,No,Yes,No,Yes,Open,Yes,Yes,9096304,9436
PROP-9975,2,2,1278,Fully Furnished,No,Yes,No,Yes,Open,Yes,Yes,15511086,12137
PROP-9976,2,2,1365,Fully Furnished,Yes,Yes,No,Yes,Open,Yes,Yes,17716335,12979
PROP-9977,4,5,4029,Fully Furnished,Yes,Yes,No,Yes,Covered,Yes,Yes,48783132,12108
PROP-9978,3,3,2430,Unfurnished,No,Yes,No,No,Open,Yes,Yes,20732760,8532
PROP-9979,4,4,3962,Fully Furnished,Yes,Yes,No,Yes,Covered,Yes,Yes,51878428,13094
PROP-9980,3,3,2580,Fully Furnished,No,Yes,No,No,Covered,Yes,Yes,27817560,10782
PROP-9981,4,4,4239,Unfurnished,Yes,Yes,No,Yes,Covered,Yes,Yes,46446723,10957
PROP-9982,4,4,4600,Unfurnished,Yes,Yes,No,Yes,Private Garage,Yes,Yes,50443600,10966
PROP-9983,5,5,7550,Semi-Furnished,Yes,Yes,No,No,Covered,Yes,Yes,64937550,8601
PROP-9984,3,4,1981,Unfurnished,No,No,Yes,Yes,Open,Yes,Yes,20212143,10203
PROP-9985,3,3,1627,Unfurnished,No,Yes,No,Yes,Covered,Yes,Yes,13282828,8164
PROP-9986,1,2,636,Fully Furnished,No,Yes,No,No,,Yes,Yes,7490808,11778
PROP-9987,2,2,1353,Fully Furnished,No,Yes,No,No,Open,Yes,Yes,11210958,8286
PROP-9988,1,1,490,Fully Furnished,No,Yes,No,No,Open,Yes,Yes,3833270,7823
PROP-9989,3,3,2537,Unfurnished,No,Yes,Yes,Yes,Open,Yes,Yes,27754780,10940
PROP-9990,4,4,4940,Semi-Furnished,Yes,Yes,No,No,Private Garage,Yes,Yes,58771180,11897
PROP-9991,4,5,4108,Fully Furnished,Yes,Yes,No,Yes,Covered,Yes,Yes,56181008,13676
PROP-9992,4,4,4260,Fully Furnished,Yes,Yes,No,No,Covered,Yes,Yes,40823580,9583
PROP-9993,3,3,1809,Unfurnished,No,Yes,No,Yes,Open,Yes,Yes,17668503,9767
PROP-9994,4,4,3829,Semi-Furnished,Yes,No,Yes,Yes,Private Garage,Yes,Yes,46721458,12202
PROP-9995,1,1,775,Unfurnished,No,Yes,No,No,,Yes,Yes,6280600,8104
PROP-9996,4,4,3536,Fully Furnished,Yes,Yes,No,No,Covered,Yes,Yes,45441136,12851
PROP-9997,1,1,650,Semi-Furnished,No,Yes,Yes,Yes,,Yes,Yes,5783700,8898
PROP-9998,3,3,1826,Fully Furnished,No,Yes,Yes,Yes,Open,Yes,Yes,15873418,8693
PROP-9999,3,4,2341,Unfurnished,No,Yes,Yes,Yes,Open,Yes,No,13779126,5886
PROP-10000,4,4,3084,Fully Furnished,Yes,Yes,No,No,Private Garage,Yes,Yes,32375832,10498
PROP-10001,4,5,3763,Unfurnished,Yes,Yes,Yes,Yes,Private Garage,Yes,No,37874595,10065
PROP-10002,5,5,5812,Semi-Furnished,Yes,Yes,No,No,Private Garage,No,Yes,78043536,13428
PROP-10003,3,3,1698,Semi-Furnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,21831186,12857
PROP-10004,3,3,1645,Fully Furnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,22552950,13710
PROP-10005,3,3,2308,Semi-Furnished,No,Yes,Yes,Yes,Covered,Yes,Yes,26950516,11677
PROP-10006,4,5,3944,Semi-Furnished,Yes,No,No,No,Covered,Yes,Yes,47552808,12057
PROP-10007,3,3,2373,Semi-Furnished,Yes,Yes,No,Yes,Open,Yes,Yes,18516519,7803
PROP-10008,2,2,1078,Unfurnished,No,Yes,Yes,Yes,Covered,Yes,No,9446514,8763
PROP-10009,2,2,1107,Fully Furnished,No,Yes,Yes,Yes,Open,Yes,No,12102831,10933
PROP-10010,2,3,1382,Unfurnished,No,Yes,Yes,Yes,Open,Yes,Yes,11242570,8135
PROP-10011,3,3,2345,Unfurnished,No,Yes,No,No,Covered,Yes,Yes,16663570,7106
PROP-10012,3,3,2429,Fully Furnished,Yes,Yes,No,Yes,Open,Yes,Yes,29288882,12058
PROP-10013,5,5,9304,Semi-Furnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,83791824,9006
PROP-10014,3,3,2479,Semi-Furnished,No,No,No,Yes,Covered,Yes,No,16495266,6654
PROP-10015,4,4,3097,Unfurnished,Yes,Yes,Yes,Yes,Private Garage,Yes,Yes,37922765,12245
PROP-10016,3,3,2179,Unfurnished,No,Yes,No,No,Covered,Yes,Yes,18669672,8568
PROP-10017,3,4,1930,Semi-Furnished,Yes,Yes,No,No,Covered,Yes,Yes,23258430,12051
PROP-10018,4,5,4331,Unfurnished,Yes,Yes,No,Yes,Covered,Yes,No,43461585,10035
PROP-10019,3,4,2092,Fully Furnished,No,Yes,No,No,Open,Yes,Yes,22124992,10576
PROP-10020,3,3,2328,Fully Furnished,No,Yes,Yes,Yes,Covered,Yes,Yes,24062208,10336
PROP-10021,2,2,977,Fully Furnished,Yes,Yes,No,No,Open,Yes,Yes,10439245,10685
PROP-10022,4,4,3992,Unfurnished,Yes,Yes,No,No,Covered,Yes,Yes,46538736,11658
PROP-10023,2,2,1421,Unfurnished,No,Yes,No,Yes,Open,Yes,Yes,15464743,10883
PROP-10024,1,1,777,Fully Furnished,No,No,Yes,Yes,,Yes,Yes,10038840,12920
PROP-10025,1,1,717,Semi-Furnished,No,Yes,No,No,Open,Yes,Yes,6190578,8634
PROP-10026,1,1,648,Unfurnished,Yes,Yes,No,Yes,,Yes,Yes,5991408,9246
PROP-10027,2,2,1209,Fully Furnished,No,Yes,No,Yes,Open,Yes,Yes,9709479,8031
PROP-10028,3,4,1866,Semi-Furnished,Yes,Yes,Yes,Yes,Covered,Yes,No,21027954,11269
PROP-10029,1,1,736,Semi-Furnished,No,Yes,Yes,Yes,Open,Yes,Yes,6966976,9466
PROP-10030,2,2,1335,Semi-Furnished,No,Yes,Yes,Yes,Covered,Yes,Yes,11801400,8840
PROP-10031,3,4,2526,Semi-Furnished,Yes,Yes,No,No,Covered,Yes,Yes,29859846,11821
PROP-10032,1,1,617,Unfurnished,No,Yes,No,Yes,,Yes,Yes,6112619,9907
PROP-10033,3,3,2160,Unfurnished,No,Yes,Yes,Yes,Open,Yes,Yes,19459440,9009
PROP-10034,2,3,1080,Fully Furnished,No,Yes,No,Yes,Open,Yes,No,9578520,8869
PROP-10035,4,4,4293,Unfurnished,Yes,Yes,No,No,Private Garage,Yes,Yes,42535044,9908
PROP-10036,2,2,1011,Unfurnished,No,Yes,No,No,Open,Yes,Yes,7973757,7887
PROP-10037,4,4,3763,Semi-Furnished,Yes,Yes,Yes,Yes,Covered,No,Yes,38017589,10103
PROP-10038,3,4,2456,Semi-Furnished,No,No,No,No,Open,Yes,Yes,17896872,7287
PROP-10039,3,4,2548,Fully Furnished,No,Yes,No,Yes,Open,Yes,Yes,23095072,9064
PROP-10040,3,4,2374,Semi-Furnished,No,Yes,No,Yes,Open,Yes,Yes,24464070,10305
PROP-10041,3,4,2401,Fully Furnished,No,Yes,Yes,Yes,Covered,Yes,Yes,28146923,11723
PROP-10042,3,3,1639,Unfurnished,No,Yes,No,No,Open,Yes,Yes,10745284,6556
PROP-10043,3,4,2230,Unfurnished,No,Yes,No,No,Open,Yes,Yes,15427140,6918
PROP-10044,5,5,5582,Semi-Furnished,Yes,Yes,No,No,Covered,Yes,Yes,52816884,9462
PROP-10045,2,2,1378,Semi-Furnished,No,Yes,Yes,Yes,Open,Yes,Yes,10868286,7887
PROP-10046,3,3,1809,Semi-Furnished,No,Yes,Yes,Yes,Open,Yes,Yes,19444941,10749
PROP-10047,2,2,1143,Semi-Furnished,No,Yes,No,No,Covered,Yes,Yes,10522458,9206
PROP-10048,3,4,1731,Unfurnished,No,Yes,No,No,Covered,Yes,Yes,18575361,10731
PROP-10049,4,5,4911,Fully Furnished,Yes,Yes,No,Yes,Private Garage,Yes,Yes,53863848,10968
PROP-10050,3,4,2207,Fully Furnished,No,Yes,No,Yes,Open,Yes,Yes,22374566,10138
PROP-10051,1,1,617,Fully Furnished,No,Yes,Yes,Yes,Open,Yes,Yes,5790545,9385
PROP-10052,2,2,982,Unfurnished,No,Yes,Yes,Yes,Covered,Yes,Yes,11908714,12127
PROP-10053,2,2,1176,Fully Furnished,No,Yes,No,Yes,Covered,Yes,Yes,12981864,11039
PROP-10054,3,3,2560,Fully Furnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,26544640,10369
PROP-10055,1,1,596,Unfurnished,No,Yes,No,No,Open,Yes,Yes,5485584,9204
PROP-10056,2,2,1282,Fully Furnished,No,Yes,No,Yes,Open,Yes,Yes,10962382,8551
PROP-10057,2,2,1013,Unfurnished,No,Yes,Yes,Yes,Covered,Yes,Yes,12014180,11860
PROP-10058,3,4,2256,Unfurnished,No,Yes,No,No,Covered,Yes,Yes,16725984,7414
PROP-10059,3,4,2518,Fully Furnished,No,Yes,Yes,Yes,Covered,Yes,Yes,27922102,11089
PROP-10060,5,5,9853,Unfurnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,93258645,9465
PROP-10061,1,1,663,Unfurnished,No,Yes,No,No,Open,Yes,Yes,5040126,7602
PROP-10062,1,2,549,Unfurnished,No,Yes,No,Yes,Open,Yes,No,3312117,6033
PROP-10063,5,5,8597,Semi-Furnished,Yes,No,No,Yes,Private Garage,Yes,Yes,105287459,12247
PROP-10064,4,5,4545,Semi-Furnished,Yes,Yes,No,No,Private Garage,Yes,Yes,45509085,10013
PROP-10065,2,3,1079,Semi-Furnished,No,Yes,Yes,Yes,Covered,Yes,Yes,13028925,12075
PROP-10066,2,2,1420,Semi-Furnished,No,Yes,No,No,Covered,Yes,Yes,12405120,8736
PROP-10067,4,4,4550,Fully Furnished,Yes,No,No,No,Covered,Yes,Yes,49686000,10920
PROP-10068,3,3,2295,Fully Furnished,No,Yes,Yes,Yes,Open,Yes,Yes,23326380,10164
PROP-10069,2,2,1055,Semi-Furnished,Yes,Yes,No,No,Open,Yes,Yes,8950620,8484
PROP-10070,3,4,2493,Semi-Furnished,No,Yes,Yes,Yes,Open,Yes,Yes,29060901,11657
PROP-10071,2,3,1001,Semi-Furnished,No,Yes,No,No,Covered,No,Yes,10941931,10931
PROP-10072,2,2,1446,Fully Furnished,No,Yes,Yes,Yes,Covered,Yes,Yes,18599898,12863
PROP-10073,2,2,1223,Fully Furnished,No,Yes,Yes,Yes,Covered,Yes,Yes,12757113,10431
PROP-10074,3,3,2465,Fully Furnished,No,Yes,Yes,Yes,Open,Yes,Yes,29676135,12039
PROP-10075,1,2,700,Semi-Furnished,Yes,No,No,No,Open,Yes,No,7003500,10005
PROP-10076,4,4,4534,Fully Furnished,Yes,Yes,No,No,Covered,Yes,Yes,50599440,11160
PROP-10077,1,1,680,Unfurnished,Yes,Yes,No,Yes,Open,Yes,Yes,6625240,9743
PROP-10078,2,2,1106,Unfurnished,No,Yes,Yes,Yes,Covered,Yes,Yes,13266470,11995
PROP-10079,1,2,646,Unfurnished,No,Yes,No,Yes,,Yes,Yes,6377312,9872
PROP-10080,2,2,956,Unfurnished,No,Yes,No,No,Open,Yes,Yes,9191940,9615
PROP-10081,1,1,698,Semi-Furnished,No,Yes,Yes,Yes,,Yes,Yes,7310852,10474
PROP-10082,5,6,8503,Semi-Furnished,Yes,Yes,No,No,Private Garage,Yes,Yes,80004727,9409
PROP-10083,4,5,3187,Semi-Furnished,Yes,Yes,No,Yes,Private Garage,Yes,Yes,31487560,9880
PROP-10084,3,3,2330,Fully Furnished,No,Yes,No,No,Open,Yes,Yes,20643800,8860
PROP-10085,4,4,4167,Semi-Furnished,Yes,Yes,Yes,Yes,Private Garage,Yes,Yes,53962650,12950
PROP-10086,4,4,2986,Semi-Furnished,Yes,Yes,No,No,Private Garage,Yes,Yes,40155728,13448
PROP-10087,5,6,8480,Fully Furnished,Yes,Yes,Yes,Yes,Private Garage,Yes,Yes,124070880,14631
PROP-10088,3,3,2011,Unfurnished,No,No,No,No,Open,Yes,Yes,17364985,8635
PROP-10089,4,4,4597,Semi-Furnished,Yes,Yes,No,No,Private Garage,Yes,Yes,60220700,13100
PROP-10090,3,4,1964,Fully Furnished,Yes,Yes,No,Yes,Covered,Yes,Yes,18426248,9382
PROP-10091,2,2,1279,Unfurnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,14896513,11647
PROP-10092,3,3,1629,Fully Furnished,No,Yes,No,No,Open,Yes,Yes,14727789,9041
PROP-10093,2,3,943,Semi-Furnished,No,Yes,Yes,Yes,Open,Yes,Yes,10296617,10919
PROP-10094,4,4,3212,Fully Furnished,Yes,Yes,No,Yes,Covered,Yes,Yes,37795604,11767
PROP-10095,5,6,5904,Unfurnished,Yes,Yes,Yes,Yes,Private Garage,Yes,Yes,64873152,10988
PROP-10096,2,2,1034,Fully Furnished,No,Yes,Yes,Yes,Open,Yes,Yes,11325402,10953
PROP-10097,2,3,1034,Fully Furnished,Yes,Yes,Yes,Yes,Open,Yes,No,12574474,12161
PROP-10098,3,4,2032,Semi-Furnished,Yes,Yes,No,Yes,Open,Yes,Yes,20813776,10243
PROP-10099,5,6,9470,Semi-Furnished,Yes,Yes,Yes,Yes,Private Garage,Yes,Yes,132570530,13999
PROP-10100,4,5,4660,Semi-Furnished,Yes,Yes,No,Yes,Covered,Yes,Yes,37755320,8102
PROP-10101,3,4,1660,Semi-Furnished,No,No,No,Yes,Covered,Yes,Yes,17371900,10465
PROP-10102,3,3,2413,Unfurnished,No,No,No,No,Covered,Yes,Yes,25794970,10690
PROP-10103,4,5,3546,Fully Furnished,Yes,Yes,No,Yes,Covered,Yes,Yes,37789722,10657
PROP-10104,2,3,1442,Unfurnished,Yes,Yes,Yes,Yes,Open,Yes,No,11302396,7838
PROP-10105,2,2,928,Semi-Furnished,Yes,Yes,No,No,Open,Yes,No,5925280,6385
PROP-10106,5,6,6907,Semi-Furnished,Yes,Yes,Yes,Yes,Private Garage,Yes,Yes,91013539,13177
PROP-10107,3,4,2001,Fully Furnished,No,No,No,Yes,Open,Yes,Yes,18629310,9310
PROP-10108,3,3,1781,Semi-Furnished,No,Yes,No,No,Open,Yes,Yes,19195618,10778
PROP-10109,3,3,2297,Fully Furnished,Yes,No,No,Yes,Covered,Yes,Yes,27763839,12087
PROP-10110,3,4,2257,Unfurnished,No,No,No,No,Open,Yes,Yes,14927798,6614
PROP-10111,1,2,665,Unfurnished,No,Yes,No,No,Open,Yes,Yes,6229055,9367
PROP-10112,2,2,1175,Fully Furnished,No,Yes,No,No,Covered,Yes,Yes,10947475,9317
PROP-10113,3,4,1551,Fully Furnished,Yes,Yes,No,Yes,Covered,Yes,Yes,15736446,10146
PROP-10114,4,4,3054,Semi-Furnished,Yes,Yes,No,No,Private Garage,No,Yes,38941554,12751
PROP-10115,3,3,1603,Fully Furnished,No,Yes,No,No,Open,Yes,Yes,15603602,9734
PROP-10116,2,2,1074,Semi-Furnished,No,Yes,Yes,Yes,Covered,Yes,Yes,10865658,10117
PROP-10117,4,4,3374,Semi-Furnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,43588706,12919
PROP-10118,1,2,814,Semi-Furnished,Yes,Yes,No,Yes,,Yes,Yes,6387458,7847
PROP-10119,3,3,2297,Unfurnished,No,No,No,Yes,Covered,No,Yes,21265626,9258
PROP-10120,3,4,2499,Unfurnished,No,Yes,No,Yes,Open,Yes,Yes,17000697,6803
PROP-10121,3,3,1611,Semi-Furnished,No,Yes,No,No,Covered,Yes,Yes,18188190,11290
PROP-10122,4,5,4017,Unfurnished,Yes,Yes,No,No,Covered,Yes,Yes,41732613,10389
PROP-10123,2,3,955,Fully Furnished,No,Yes,No,No,Covered,Yes,Yes,9184235,9617
PROP-10124,5,6,7203,Unfurnished,Yes,Yes,No,Yes,Covered,Yes,Yes,85391565,11855
PROP-10125,1,1,800,Unfurnished,Yes,Yes,No,Yes,Open,Yes,Yes,8153600,10192
PROP-10126,1,1,844,Semi-Furnished,No,Yes,No,Yes,Open,Yes,Yes,7781680,9220
PROP-10127,3,3,1796,Semi-Furnished,No,No,No,No,Covered,Yes,Yes,14260240,7940
PROP-10128,2,3,1020,Unfurnished,No,Yes,No,No,Covered,Yes,Yes,8750580,8579
PROP-10129,2,3,1007,Fully Furnished,No,No,Yes,Yes,Covered,Yes,Yes,10704410,10630
PROP-10130,5,6,6495,Fully Furnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,89585535,13793
PROP-10131,2,2,1213,Semi-Furnished,No,Yes,No,Yes,Open,Yes,Yes,12142130,10010
PROP-10132,3,4,2021,Unfurnished,No,Yes,Yes,Yes,Open,Yes,Yes,16186189,8009
PROP-10133,4,4,3202,Fully Furnished,Yes,Yes,No,Yes,Covered,Yes,Yes,34098098,10649
PROP-10134,4,4,4650,Fully Furnished,Yes,Yes,No,Yes,Covered,Yes,Yes,62909850,13529
PROP-10135,3,3,2176,Fully Furnished,Yes,Yes,No,Yes,Open,Yes,Yes,24458240,11240
PROP-10136,3,3,1854,Semi-Furnished,No,Yes,No,No,Covered,Yes,Yes,19619028,10582
PROP-10137,4,4,3140,Unfurnished,Yes,Yes,No,Yes,Private Garage,Yes,Yes,32389100,10315
PROP-10138,4,5,4545,Semi-Furnished,Yes,Yes,No,Yes,Covered,Yes,Yes,37241730,8194
PROP-10139,3,3,1825,Semi-Furnished,No,Yes,No,No,Open,Yes,Yes,14716800,8064
PROP-10140,3,4,2277,Semi-Furnished,No,Yes,Yes,Yes,Open,Yes,Yes,24074721,10573
